tick,num_cars,waiting_cars,congestion,average_speed
4292,50,50,100,1
4293,50,50,100,1
4294,50,50,100,1
4295,50,50,100,1
4296,50,50,100,1
4297,50,50,100,1
4298,50,50,100,1
4299,50,50,100,1
4300,50,50,100,1
4301,50,50,100,1
4302,50,50,100,1
4303,50,50,100,1
4304,50,50,100,1
4305,50,50,100,1
4306,50,50,100,1
4307,50,50,100,1
4308,50,50,100,1
4309,50,50,100,1
4310,50,50,100,1
4311,50,50,100,1
4312,50,50,100,1
4313,50,50,100,1
4314,50,50,100,1
4315,50,50,100,1
4316,50,50,100,1
4317,50,50,100,1
4318,50,50,100,1
4319,50,50,100,1
4320,50,50,100,1
4321,50,50,100,1
4322,50,50,100,1
4323,50,50,100,1
4324,50,50,100,1
4325,50,50,100,1
4326,50,50,100,1
4327,50,50,100,1
4328,50,50,100,1
4329,50,50,100,1
4330,50,50,100,1
4331,50,50,100,1
4332,50,50,100,1
4333,50,50,100,1
4334,50,50,100,1
4335,50,50,100,1
4336,50,50,100,1
4337,50,50,100,1
4338,50,50,100,1
4339,50,50,100,1
4340,50,50,100,1
4341,50,50,100,1
4342,50,50,100,1
4343,50,50,100,1
4344,50,50,100,1
4345,50,50,100,1
4346,50,50,100,1
4347,50,50,100,1
4348,50,50,100,1
4349,50,50,100,1
4350,50,50,100,1
4351,50,50,100,1
4352,50,50,100,1
4353,50,50,100,1
4354,50,50,100,1
4355,50,50,100,1
4356,50,50,100,1
4357,50,50,100,1
4358,50,50,100,1
4359,50,50,100,1
4360,50,50,100,1
4361,50,50,100,1
4362,50,50,100,1
4363,50,50,100,1
4364,50,50,100,1
4365,50,50,100,1
4366,50,50,100,1
4367,50,50,100,1
4368,50,50,100,1
4369,50,50,100,1
4370,50,50,100,1
4371,50,50,100,1
4372,50,50,100,1
4373,50,50,100,1
4374,50,50,100,1
4375,50,50,100,1
4376,50,50,100,1
4377,50,50,100,1
4378,50,50,100,1
4379,50,50,100,1
4380,50,50,100,1
4381,50,50,100,1
4382,50,50,100,1
4383,50,50,100,1
4384,50,50,100,1
4385,50,50,100,1
4386,50,50,100,1
4387,50,50,100,1
4388,50,50,100,1
4389,50,50,100,1
4390,50,50,100,1
4391,50,50,100,1
4392,50,50,100,1
4393,50,50,100,1
4394,50,50,100,1
4395,50,50,100,1
4396,50,50,100,1
4397,50,50,100,1
4398,50,50,100,1
4399,50,50,100,1
4400,50,50,100,1
4401,50,50,100,1
4402,50,50,100,1
4403,50,50,100,1
4404,50,50,100,1
4405,50,50,100,1
4406,50,50,100,1
4407,50,50,100,1
4408,50,50,100,1
4409,50,50,100,1
4410,50,50,100,1
4411,50,50,100,1
4412,50,50,100,1
4413,50,50,100,1
4414,50,50,100,1
4415,50,50,100,1
4416,50,50,100,1
4417,50,50,100,1
4418,50,50,100,1
4419,50,50,100,1
4420,50,50,100,1
4421,50,50,100,1
4422,50,50,100,1
4423,50,50,100,1
4424,50,50,100,1
4425,50,50,100,1
4426,50,50,100,1
4427,50,50,100,1
4428,50,50,100,1
4429,50,50,100,1
4430,50,50,100,1
4431,50,50,100,1
4432,50,50,100,1
4433,50,50,100,1
4434,50,50,100,1
4435,50,50,100,1
4436,50,50,100,1
4437,50,50,100,1
4438,50,50,100,1
4439,50,50,100,1
4440,50,50,100,1
4441,50,50,100,1
4442,50,50,100,1
4443,50,50,100,1
4444,50,50,100,1
4445,50,50,100,1
4446,50,50,100,1
4447,50,50,100,1
4448,50,50,100,1
4449,50,50,100,1
4450,50,50,100,1
4451,50,50,100,1
4452,50,50,100,1
4453,50,50,100,1
4454,50,50,100,1
4455,50,50,100,1
4456,50,50,100,1
4457,50,50,100,1
4458,50,50,100,1
4459,50,50,100,1
4460,50,50,100,1
4461,50,50,100,1
4462,50,50,100,1
4463,50,50,100,1
4464,50,50,100,1
4465,50,50,100,1
4466,50,50,100,1
4467,50,50,100,1
4468,50,50,100,1
4469,50,50,100,1
4470,50,50,100,1
4471,50,50,100,1
4472,50,50,100,1
4473,50,50,100,1
4474,50,50,100,1
4475,50,50,100,1
4476,50,50,100,1
4477,50,50,100,1
4478,50,50,100,1
4479,50,50,100,1
4480,50,50,100,1
4481,50,50,100,1
4482,50,50,100,1
4483,50,50,100,1
4484,50,50,100,1
4485,50,50,100,1
4486,50,50,100,1
4487,50,50,100,1
4488,50,50,100,1
4489,50,50,100,1
4490,50,50,100,1
4491,50,50,100,1
4492,50,50,100,1
4493,50,50,100,1
4494,50,50,100,1
4495,50,50,100,1
4496,50,50,100,1
4497,50,50,100,1
4498,50,50,100,1
4499,50,50,100,1
4500,50,50,100,1
4501,50,50,100,1
4502,50,50,100,1
4503,50,50,100,1
4504,50,50,100,1
4505,50,50,100,1
4506,50,50,100,1
4507,50,50,100,1
4508,50,50,100,1
4509,50,50,100,1
4510,50,50,100,1
4511,50,50,100,1
4512,50,50,100,1
4513,50,50,100,1
4514,50,50,100,1
4515,50,50,100,1
4516,50,50,100,1
4517,50,50,100,1
4518,50,50,100,1
4519,50,50,100,1
4520,50,50,100,1
4521,50,50,100,1
4522,50,50,100,1
4523,50,50,100,1
4524,50,50,100,1
4525,50,50,100,1
4526,50,50,100,1
4527,50,50,100,1
4528,50,50,100,1
4529,50,50,100,1
4530,50,50,100,1
4531,50,50,100,1
4532,50,50,100,1
4533,50,50,100,1
4534,50,50,100,1
4535,50,50,100,1
4536,50,50,100,1
4537,50,50,100,1
4538,50,50,100,1
4539,50,50,100,1
4540,50,50,100,1
4541,50,50,100,1
4542,50,50,100,1
4543,50,50,100,1
4544,50,50,100,1
4545,50,50,100,1
4546,50,50,100,1
4547,50,50,100,1
4548,50,50,100,1
4549,50,50,100,1
4550,50,50,100,1
4551,50,50,100,1
4552,50,50,100,1
4553,50,50,100,1
4554,50,50,100,1
4555,50,50,100,1
4556,50,50,100,1
4557,50,50,100,1
4558,50,50,100,1
4559,50,50,100,1
4560,50,50,100,1
4561,50,50,100,1
4562,50,50,100,1
4563,50,50,100,1
4564,50,50,100,1
4565,50,50,100,1
4566,50,50,100,1
4567,50,50,100,1
4568,50,50,100,1
4569,50,50,100,1
4570,50,50,100,1
4571,50,50,100,1
4572,50,50,100,1
4573,50,50,100,1
4574,50,50,100,1
4575,50,50,100,1
4576,50,50,100,1
4577,50,50,100,1
4578,50,50,100,1
4579,50,50,100,1
4580,50,50,100,1
4581,50,50,100,1
4582,50,50,100,1
4583,50,50,100,1
4584,50,50,100,1
4585,50,50,100,1
4586,50,50,100,1
4587,50,50,100,1
4588,50,50,100,1
4589,50,50,100,1
4590,50,50,100,1
4591,50,50,100,1
4592,50,50,100,1
4593,50,50,100,1
4594,50,50,100,1
4595,50,50,100,1
4596,50,50,100,1
4597,50,50,100,1
4598,50,50,100,1
4599,50,50,100,1
4600,50,50,100,1
4601,50,50,100,1
4602,50,50,100,1
4603,50,50,100,1
4604,50,50,100,1
4605,50,50,100,1
4606,50,50,100,1
4607,50,50,100,1
4608,50,50,100,1
4609,50,50,100,1
4610,50,50,100,1
4611,50,50,100,1
4612,50,50,100,1
4613,50,50,100,1
4614,50,50,100,1
4615,50,50,100,1
4616,50,50,100,1
4617,50,50,100,1
4618,50,50,100,1
4619,50,50,100,1
4620,50,50,100,1
4621,50,50,100,1
4622,50,50,100,1
4623,50,50,100,1
4624,50,50,100,1
4625,50,50,100,1
4626,50,50,100,1
4627,50,50,100,1
4628,50,50,100,1
4629,50,50,100,1
4630,50,50,100,1
4631,50,50,100,1
4632,50,50,100,1
4633,50,50,100,1
4634,50,50,100,1
4635,50,50,100,1
4636,50,50,100,1
4637,50,50,100,1
4638,50,50,100,1
4639,50,50,100,1
4640,50,50,100,1
4641,50,50,100,1
4642,50,50,100,1
4643,50,50,100,1
4644,50,50,100,1
4645,50,50,100,1
4646,50,50,100,1
4647,50,50,100,1
4648,50,50,100,1
4649,50,50,100,1
4650,50,50,100,1
4651,50,50,100,1
4652,50,50,100,1
4653,50,50,100,1
4654,50,50,100,1
4655,50,50,100,1
4656,50,50,100,1
4657,50,50,100,1
4658,50,50,100,1
4659,50,50,100,1
4660,50,50,100,1
4661,50,50,100,1
4662,50,50,100,1
4663,50,50,100,1
4664,50,50,100,1
4665,50,50,100,1
4666,50,50,100,1
4667,50,50,100,1
4668,50,50,100,1
4669,50,50,100,1
4670,50,50,100,1
4671,50,50,100,1
4672,50,50,100,1
4673,50,50,100,1
4674,50,50,100,1
4675,50,50,100,1
4676,50,50,100,1
4677,50,50,100,1
4678,50,50,100,1
4679,50,50,100,1
4680,50,50,100,1
4681,50,50,100,1
4682,50,50,100,1
4683,50,50,100,1
4684,50,50,100,1
4685,50,50,100,1
4686,50,50,100,1
4687,50,50,100,1
4688,50,50,100,1
4689,50,50,100,1
4690,50,50,100,1
4691,50,50,100,1
4692,50,50,100,1
4693,50,50,100,1
4694,50,50,100,1
4695,50,50,100,1
4696,50,50,100,1
4697,50,50,100,1
4698,50,50,100,1
4699,50,50,100,1
4700,50,50,100,1
4701,50,50,100,1
4702,50,50,100,1
4703,50,50,100,1
4704,50,50,100,1
4705,50,50,100,1
4706,50,50,100,1
4707,50,50,100,1
4708,50,50,100,1
4709,50,50,100,1
4710,50,50,100,1
4711,50,50,100,1
4712,50,50,100,1
4713,50,50,100,1
4714,50,50,100,1
4715,50,50,100,1
4716,50,50,100,1
4717,50,50,100,1
4718,50,50,100,1
4719,50,50,100,1
4720,50,50,100,1
4721,50,50,100,1
4722,50,50,100,1
4723,50,50,100,1
4724,50,50,100,1
4725,50,50,100,1
4726,50,50,100,1
4727,50,50,100,1
4728,50,50,100,1
4729,50,50,100,1
4730,50,50,100,1
4731,50,50,100,1
4732,50,50,100,1
4733,50,50,100,1
4734,50,50,100,1
4735,50,50,100,1
4736,50,50,100,1
4737,50,50,100,1
4738,50,50,100,1
4739,50,50,100,1
4740,50,50,100,1
4741,50,50,100,1
4742,50,50,100,1
4743,50,50,100,1
4744,50,50,100,1
4745,50,50,100,1
4746,50,50,100,1
4747,50,50,100,1
4748,50,50,100,1
4749,50,50,100,1
4750,50,50,100,1
4751,50,50,100,1
4752,50,50,100,1
4753,50,50,100,1
4754,50,50,100,1
4755,50,50,100,1
4756,50,50,100,1
4757,50,50,100,1
4758,50,50,100,1
4759,50,50,100,1
4760,50,50,100,1
4761,50,50,100,1
4762,50,50,100,1
4763,50,50,100,1
4764,50,50,100,1
4765,50,50,100,1
4766,50,50,100,1
4767,50,50,100,1
4768,50,50,100,1
4769,50,50,100,1
4770,50,50,100,1
4771,50,50,100,1
4772,50,50,100,1
4773,50,50,100,1
4774,50,50,100,1
4775,50,50,100,1
4776,50,50,100,1
4777,50,50,100,1
4778,50,50,100,1
4779,50,50,100,1
4780,50,50,100,1
4781,50,50,100,1
4782,50,50,100,1
4783,50,50,100,1
4784,50,50,100,1
4785,50,50,100,1
4786,50,50,100,1
4787,50,50,100,1
4788,50,50,100,1
4789,50,50,100,1
4790,50,50,100,1
4791,50,50,100,1
4792,50,50,100,1
4793,50,50,100,1
4794,50,50,100,1
4795,50,50,100,1
4796,50,50,100,1
4797,50,50,100,1
4798,50,50,100,1
4799,50,50,100,1
4800,50,50,100,1
4801,50,50,100,1
4802,50,50,100,1
4803,50,50,100,1
4804,50,50,100,1
4805,50,50,100,1
4806,50,50,100,1
4807,50,50,100,1
4808,50,50,100,1
4809,50,50,100,1
4810,50,50,100,1
4811,50,50,100,1
4812,50,50,100,1
4813,50,50,100,1
4814,50,50,100,1
4815,50,50,100,1
4816,50,50,100,1
4817,50,50,100,1
4818,50,50,100,1
4819,50,50,100,1
4820,50,50,100,1
4821,50,50,100,1
4822,50,50,100,1
4823,50,50,100,1
4824,50,50,100,1
4825,50,50,100,1
4826,50,50,100,1
4827,50,50,100,1
4828,50,50,100,1
4829,50,50,100,1
4830,50,50,100,1
4831,50,50,100,1
4832,50,50,100,1
4833,50,50,100,1
4834,50,50,100,1
4835,50,50,100,1
4836,50,50,100,1
4837,50,50,100,1
4838,50,50,100,1
4839,50,50,100,1
4840,50,50,100,1
4841,50,50,100,1
4842,50,50,100,1
4843,50,50,100,1
4844,50,50,100,1
4845,50,50,100,1
4846,50,50,100,1
4847,50,50,100,1
4848,50,50,100,1
4849,50,50,100,1
4850,50,50,100,1
4851,50,50,100,1
4852,50,50,100,1
4853,50,50,100,1
4854,50,50,100,1
4855,50,50,100,1
4856,50,50,100,1
4857,50,50,100,1
4858,50,50,100,1
4859,50,50,100,1
4860,50,50,100,1
4861,50,50,100,1
4862,50,50,100,1
4863,50,50,100,1
4864,50,50,100,1
4865,50,50,100,1
4866,50,50,100,1
4867,50,50,100,1
4868,50,50,100,1
4869,50,50,100,1
4870,50,50,100,1
4871,50,50,100,1
4872,50,50,100,1
4873,50,50,100,1
4874,50,50,100,1
4875,50,50,100,1
4876,50,50,100,1
4877,50,50,100,1
4878,50,50,100,1
4879,50,50,100,1
4880,50,50,100,1
4881,50,50,100,1
4882,50,50,100,1
4883,50,50,100,1
4884,50,50,100,1
4885,50,50,100,1
4886,50,50,100,1
4887,50,50,100,1
4888,50,50,100,1
4889,50,50,100,1
4890,50,50,100,1
4891,50,50,100,1
4892,50,50,100,1
4893,50,50,100,1
4894,50,50,100,1
4895,50,50,100,1
4896,50,50,100,1
4897,50,50,100,1
4898,50,50,100,1
4899,50,50,100,1
4900,50,50,100,1
4901,50,50,100,1
4902,50,50,100,1
4903,50,50,100,1
4904,50,50,100,1
4905,50,50,100,1
4906,50,50,100,1
4907,50,50,100,1
4908,50,50,100,1
4909,50,50,100,1
4910,50,50,100,1
4911,50,50,100,1
4912,50,50,100,1
4913,50,50,100,1
4914,50,50,100,1
4915,50,50,100,1
4916,50,50,100,1
4917,50,50,100,1
4918,50,50,100,1
4919,50,50,100,1
4920,50,50,100,1
4921,50,50,100,1
4922,50,50,100,1
4923,50,50,100,1
4924,50,50,100,1
4925,50,50,100,1
4926,50,50,100,1
4927,50,50,100,1
4928,50,50,100,1
4929,50,50,100,1
4930,50,50,100,1
4931,50,50,100,1
4932,50,50,100,1
4933,50,50,100,1
4934,50,50,100,1
4935,50,50,100,1
4936,50,50,100,1
4937,50,50,100,1
4938,50,50,100,1
4939,50,50,100,1
4940,50,50,100,1
4941,50,50,100,1
4942,50,50,100,1
4943,50,50,100,1
4944,50,50,100,1
4945,50,50,100,1
4946,50,50,100,1
4947,50,50,100,1
4948,50,50,100,1
4949,50,50,100,1
4950,50,50,100,1
4951,50,50,100,1
4952,50,50,100,1
4953,50,50,100,1
4954,50,50,100,1
4955,50,50,100,1
4956,50,50,100,1
4957,50,50,100,1
4958,50,50,100,1
4959,50,50,100,1
4960,50,50,100,1
4961,50,50,100,1
4962,50,50,100,1
4963,50,50,100,1
4964,50,50,100,1
4965,50,50,100,1
4966,50,50,100,1
4967,50,50,100,1
4968,50,50,100,1
4969,50,50,100,1
4970,50,50,100,1
4971,50,50,100,1
4972,50,50,100,1
4973,50,50,100,1
4974,50,50,100,1
4975,50,50,100,1
4976,50,50,100,1
4977,50,50,100,1
4978,50,50,100,1
4979,50,50,100,1
4980,50,50,100,1
4981,50,50,100,1
4982,50,50,100,1
4983,50,50,100,1
4984,50,50,100,1
4985,50,50,100,1
4986,50,50,100,1
4987,50,50,100,1
4988,50,50,100,1
4989,50,50,100,1
4990,50,50,100,1
4991,50,50,100,1
4992,50,50,100,1
4993,50,50,100,1
4994,50,50,100,1
4995,50,50,100,1
4996,50,50,100,1
4997,50,50,100,1
4998,50,50,100,1
4999,50,50,100,1
5000,50,50,100,1
5001,50,50,100,1
5002,50,50,100,1
5003,50,50,100,1
5004,50,50,100,1
5005,50,50,100,1
5006,50,50,100,1
5007,50,50,100,1
5008,50,50,100,1
5009,50,50,100,1
5010,50,50,100,1
5011,50,50,100,1
5012,50,50,100,1
5013,50,50,100,1
5014,50,50,100,1
5015,50,50,100,1
5016,50,50,100,1
5017,50,50,100,1
5018,50,50,100,1
5019,50,50,100,1
5020,50,50,100,1
5021,50,50,100,1
5022,50,50,100,1
5023,50,50,100,1
5024,50,50,100,1
5025,50,50,100,1
5026,50,50,100,1
5027,50,50,100,1
5028,50,50,100,1
5029,50,50,100,1
5030,50,50,100,1
5031,50,50,100,1
5032,50,50,100,1
5033,50,50,100,1
5034,50,50,100,1
5035,50,50,100,1
5036,50,50,100,1
5037,50,50,100,1
5038,50,50,100,1
5039,50,50,100,1
5040,50,50,100,1
5041,50,50,100,1
5042,50,50,100,1
5043,50,50,100,1
5044,50,50,100,1
5045,50,50,100,1
5046,50,50,100,1
5047,50,50,100,1
5048,50,50,100,1
5049,50,50,100,1
5050,50,50,100,1
5051,50,50,100,1
5052,50,50,100,1
5053,50,50,100,1
5054,50,50,100,1
5055,50,50,100,1
5056,50,50,100,1
5057,50,50,100,1
5058,50,50,100,1
5059,50,50,100,1
5060,50,50,100,1
5061,50,50,100,1
5062,50,50,100,1
5063,50,50,100,1
5064,50,50,100,1
5065,50,50,100,1
5066,50,50,100,1
5067,50,50,100,1
5068,50,50,100,1
5069,50,50,100,1
5070,50,50,100,1
5071,50,50,100,1
5072,50,50,100,1
5073,50,50,100,1
5074,50,50,100,1
5075,50,50,100,1
5076,50,50,100,1
5077,50,50,100,1
5078,50,50,100,1
5079,50,50,100,1
5080,50,50,100,1
5081,50,50,100,1
5082,50,50,100,1
5083,50,50,100,1
5084,50,50,100,1
5085,50,50,100,1
5086,50,50,100,1
5087,50,50,100,1
5088,50,50,100,1
5089,50,50,100,1
5090,50,50,100,1
5091,50,50,100,1
5092,50,50,100,1
5093,50,50,100,1
5094,50,50,100,1
5095,50,50,100,1
5096,50,50,100,1
5097,50,50,100,1
5098,50,50,100,1
5099,50,50,100,1
5100,50,50,100,1
5101,50,50,100,1
5102,50,50,100,1
5103,50,50,100,1
5104,50,50,100,1
5105,50,50,100,1
5106,50,50,100,1
5107,50,50,100,1
5108,50,50,100,1
5109,50,50,100,1
5110,50,50,100,1
5111,50,50,100,1
5112,50,50,100,1
5113,50,50,100,1
5114,50,50,100,1
5115,50,50,100,1
5116,50,50,100,1
5117,50,50,100,1
5118,50,50,100,1
5119,50,50,100,1
5120,50,50,100,1
5121,50,50,100,1
5122,50,50,100,1
5123,50,50,100,1
5124,50,50,100,1
5125,50,50,100,1
5126,50,50,100,1
5127,50,50,100,1
5128,50,50,100,1
5129,50,50,100,1
5130,50,50,100,1
5131,50,50,100,1
5132,50,50,100,1
5133,50,50,100,1
5134,50,50,100,1
5135,50,50,100,1
5136,50,50,100,1
5137,50,50,100,1
5138,50,50,100,1
5139,50,50,100,1
5140,50,50,100,1
5141,50,50,100,1
5142,50,50,100,1
5143,50,50,100,1
5144,50,50,100,1
5145,50,50,100,1
5146,50,50,100,1
5147,50,50,100,1
5148,50,50,100,1
5149,50,50,100,1
5150,50,50,100,1
5151,50,50,100,1
5152,50,50,100,1
5153,50,50,100,1
5154,50,50,100,1
5155,50,50,100,1
5156,50,50,100,1
5157,50,50,100,1
5158,50,50,100,1
5159,50,50,100,1
5160,50,50,100,1
5161,50,50,100,1
5162,50,50,100,1
5163,50,50,100,1
5164,50,50,100,1
5165,50,50,100,1
5166,50,50,100,1
5167,50,50,100,1
5168,50,50,100,1
5169,50,50,100,1
5170,50,50,100,1
5171,50,50,100,1
5172,50,50,100,1
5173,50,50,100,1
5174,50,50,100,1
5175,50,50,100,1
5176,50,50,100,1
5177,50,50,100,1
5178,50,50,100,1
5179,50,50,100,1
5180,50,50,100,1
5181,50,50,100,1
5182,50,50,100,1
5183,50,50,100,1
5184,50,50,100,1
5185,50,50,100,1
5186,50,50,100,1
5187,50,50,100,1
5188,50,50,100,1
5189,50,50,100,1
5190,50,50,100,1
5191,50,50,100,1
5192,50,50,100,1
5193,50,50,100,1
5194,50,50,100,1
5195,50,50,100,1
5196,50,50,100,1
5197,50,50,100,1
5198,50,50,100,1
5199,50,50,100,1
5200,50,50,100,1
5201,50,50,100,1
5202,50,50,100,1
5203,50,50,100,1
5204,50,50,100,1
5205,50,50,100,1
5206,50,50,100,1
5207,50,50,100,1
5208,50,50,100,1
5209,50,50,100,1
5210,50,50,100,1
5211,50,50,100,1
5212,50,50,100,1
5213,50,50,100,1
5214,50,50,100,1
5215,50,50,100,1
5216,50,50,100,1
5217,50,50,100,1
5218,50,50,100,1
5219,50,50,100,1
5220,50,50,100,1
5221,50,50,100,1
5222,50,50,100,1
5223,50,50,100,1
5224,50,50,100,1
5225,50,50,100,1
5226,50,50,100,1
5227,50,50,100,1
5228,50,50,100,1
5229,50,50,100,1
5230,50,50,100,1
5231,50,50,100,1
5232,50,50,100,1
5233,50,50,100,1
5234,50,50,100,1
5235,50,50,100,1
5236,50,50,100,1
5237,50,50,100,1
5238,50,50,100,1
5239,50,50,100,1
5240,50,50,100,1
5241,50,50,100,1
5242,50,50,100,1
5243,50,50,100,1
5244,50,50,100,1
5245,50,50,100,1
5246,50,50,100,1
5247,50,50,100,1
5248,50,50,100,1
5249,50,50,100,1
5250,50,50,100,1
5251,50,50,100,1
5252,50,50,100,1
5253,50,50,100,1
5254,50,50,100,1
5255,50,50,100,1
5256,50,50,100,1
5257,50,50,100,1
5258,50,50,100,1
5259,50,50,100,1
5260,50,50,100,1
5261,50,50,100,1
5262,50,50,100,1
5263,50,50,100,1
5264,50,50,100,1
5265,50,50,100,1
5266,50,50,100,1
5267,50,50,100,1
5268,50,50,100,1
5269,50,50,100,1
5270,50,50,100,1
5271,50,50,100,1
5272,50,50,100,1
5273,50,50,100,1
5274,50,50,100,1
5275,50,50,100,1
5276,50,50,100,1
5277,50,50,100,1
5278,50,50,100,1
5279,50,50,100,1
5280,50,50,100,1
5281,50,50,100,1
5282,50,50,100,1
5283,50,50,100,1
5284,50,50,100,1
5285,50,50,100,1
5286,50,50,100,1
5287,50,50,100,1
5288,50,50,100,1
5289,50,50,100,1
5290,50,50,100,1
5291,50,50,100,1
5292,50,50,100,1
5293,50,50,100,1
5294,50,50,100,1
5295,50,50,100,1
5296,50,50,100,1
5297,50,50,100,1
5298,50,50,100,1
5299,50,50,100,1
5300,50,50,100,1
5301,50,50,100,1
5302,50,50,100,1
5303,50,50,100,1
5304,50,50,100,1
5305,50,50,100,1
5306,50,50,100,1
5307,50,50,100,1
5308,50,50,100,1
5309,50,50,100,1
5310,50,50,100,1
5311,50,50,100,1
5312,50,50,100,1
5313,50,50,100,1
5314,50,50,100,1
5315,50,50,100,1
5316,50,50,100,1
5317,50,50,100,1
5318,50,50,100,1
5319,50,50,100,1
5320,50,50,100,1
5321,50,50,100,1
5322,50,50,100,1
5323,50,50,100,1
5324,50,50,100,1
5325,50,50,100,1
5326,50,50,100,1
5327,50,50,100,1
5328,50,50,100,1
5329,50,50,100,1
5330,50,50,100,1
5331,50,50,100,1
5332,50,50,100,1
5333,50,50,100,1
5334,50,50,100,1
5335,50,50,100,1
5336,50,50,100,1
5337,50,50,100,1
5338,50,50,100,1
5339,50,50,100,1
5340,50,50,100,1
5341,50,50,100,1
5342,50,50,100,1
5343,50,50,100,1
5344,50,50,100,1
5345,50,50,100,1
5346,50,50,100,1
5347,50,50,100,1
5348,50,50,100,1
5349,50,50,100,1
5350,50,50,100,1
5351,50,50,100,1
5352,50,50,100,1
5353,50,50,100,1
5354,50,50,100,1
5355,50,50,100,1
5356,50,50,100,1
5357,50,50,100,1
5358,50,50,100,1
5359,50,50,100,1
5360,50,50,100,1
5361,50,50,100,1
5362,50,50,100,1
5363,50,50,100,1
5364,50,50,100,1
5365,50,50,100,1
5366,50,50,100,1
5367,50,50,100,1
5368,50,50,100,1
5369,50,50,100,1
5370,50,50,100,1
5371,50,50,100,1
5372,50,50,100,1
5373,50,50,100,1
5374,50,50,100,1
5375,50,50,100,1
5376,50,50,100,1
5377,50,50,100,1
5378,50,50,100,1
5379,50,50,100,1
5380,50,50,100,1
5381,50,50,100,1
5382,50,50,100,1
5383,50,50,100,1
5384,50,50,100,1
5385,50,50,100,1
5386,50,50,100,1
5387,50,50,100,1
5388,50,50,100,1
5389,50,50,100,1
5390,50,50,100,1
5391,50,50,100,1
5392,50,50,100,1
5393,50,50,100,1
5394,50,50,100,1
5395,50,50,100,1
5396,50,50,100,1
5397,50,50,100,1
5398,50,50,100,1
5399,50,50,100,1
5400,50,50,100,1
5401,50,50,100,1
5402,50,50,100,1
5403,50,50,100,1
5404,50,50,100,1
5405,50,50,100,1
5406,50,50,100,1
5407,50,50,100,1
5408,50,50,100,1
5409,50,50,100,1
5410,50,50,100,1
5411,50,50,100,1
5412,50,50,100,1
5413,50,50,100,1
5414,50,50,100,1
5415,50,50,100,1
5416,50,50,100,1
5417,50,50,100,1
5418,50,50,100,1
5419,50,50,100,1
5420,50,50,100,1
5421,50,50,100,1
5422,50,50,100,1
5423,50,50,100,1
5424,50,50,100,1
5425,50,50,100,1
5426,50,50,100,1
5427,50,50,100,1
5428,50,50,100,1
5429,50,50,100,1
5430,50,50,100,1
5431,50,50,100,1
5432,50,50,100,1
5433,50,50,100,1
5434,50,50,100,1
5435,50,50,100,1
5436,50,50,100,1
5437,50,50,100,1
5438,50,50,100,1
5439,50,50,100,1
5440,50,50,100,1
5441,50,50,100,1
5442,50,50,100,1
5443,50,50,100,1
5444,50,50,100,1
5445,50,50,100,1
5446,50,50,100,1
5447,50,50,100,1
5448,50,50,100,1
5449,50,50,100,1
5450,50,50,100,1
5451,50,50,100,1
5452,50,50,100,1
5453,50,50,100,1
5454,50,50,100,1
5455,50,50,100,1
5456,50,50,100,1
5457,50,50,100,1
5458,50,50,100,1
5459,50,50,100,1
5460,50,50,100,1
5461,50,50,100,1
5462,50,50,100,1
5463,50,50,100,1
5464,50,50,100,1
5465,50,50,100,1
5466,50,50,100,1
5467,50,50,100,1
5468,50,50,100,1
5469,50,50,100,1
5470,50,50,100,1
5471,50,50,100,1
5472,50,50,100,1
5473,50,50,100,1
5474,50,50,100,1
5475,50,50,100,1
5476,50,50,100,1
5477,50,50,100,1
5478,50,50,100,1
5479,50,50,100,1
5480,50,50,100,1
5481,50,50,100,1
5482,50,50,100,1
5483,50,50,100,1
5484,50,50,100,1
5485,50,50,100,1
5486,50,50,100,1
5487,50,50,100,1
5488,50,50,100,1
5489,50,50,100,1
5490,50,50,100,1
5491,50,50,100,1
5492,50,50,100,1
5493,50,50,100,1
5494,50,50,100,1
5495,50,50,100,1
5496,50,50,100,1
5497,50,50,100,1
5498,50,50,100,1
5499,50,50,100,1
5500,50,50,100,1
5501,50,50,100,1
5502,50,50,100,1
5503,50,50,100,1
5504,50,50,100,1
5505,50,50,100,1
5506,50,50,100,1
5507,50,50,100,1
5508,50,50,100,1
5509,50,50,100,1
5510,50,50,100,1
5511,50,50,100,1
5512,50,50,100,1
5513,50,50,100,1
5514,50,50,100,1
5515,50,50,100,1
5516,50,50,100,1
5517,50,50,100,1
5518,50,50,100,1
5519,50,50,100,1
5520,50,50,100,1
5521,50,50,100,1
5522,50,50,100,1
5523,50,50,100,1
5524,50,50,100,1
5525,50,50,100,1
5526,50,50,100,1
5527,50,50,100,1
5528,50,50,100,1
5529,50,50,100,1
5530,50,50,100,1
5531,50,50,100,1
5532,50,50,100,1
5533,50,50,100,1
5534,50,50,100,1
5535,50,50,100,1
5536,50,50,100,1
5537,50,50,100,1
5538,50,50,100,1
5539,50,50,100,1
5540,50,50,100,1
5541,50,50,100,1
5542,50,50,100,1
5543,50,50,100,1
5544,50,50,100,1
5545,50,50,100,1
5546,50,50,100,1
5547,50,50,100,1
5548,50,50,100,1
5549,50,50,100,1
5550,50,50,100,1
5551,50,50,100,1
5552,50,50,100,1
5553,50,50,100,1
5554,50,50,100,1
5555,50,50,100,1
5556,50,50,100,1
5557,50,50,100,1
5558,50,50,100,1
5559,50,50,100,1
5560,50,50,100,1
5561,50,50,100,1
